"6f603";"The intended sacrifices
have escaped.";
"6f62f";"One misstep on his part,
and we will have him!";
"6f665";"The entire Shrine has been placed on
high alert, so that we may capture this
red-haired swordsman...";
"6f6d1";"They've been quiet since their escape,
too. No sign of their presence that
we've been able to detect.";
"6f73d";"But they were too
faint to make out.";
"6f769";"Adol heard voices.";
"6f783";"But Adol couldn't make out any specifics
on what was being said.";
"6f7cb";"Whatever was being discussed in that
room, the proceedings had become quite
intense.";
"6f827";"Sounds like it's getting
pretty nasty in there.";
"6f85d";"That's what one of our own's last
words were, anyway, after Adol gave
him a mortal wound.";
"6f8bd";"They say that Adol fellow's hair is red
because of all the demon blood. And that
his armor's stained in it, too.";
"6f935";"You want a taste of my
sickle? It can be a
practice run for Adol!";
"6f97d";"Get out of my way! Shoo!";
"6f99d";"If you see him, you're to
report in immediately!";
"6f9d5";"Supposedly, Adol's vanished.";
"6f9f9";"If you see Adol...
kill him!";
"6fa1d";"No one escapes my blade...
not Adol, nor anyone else!";
"6fa59";"The meetings here tend to
take forever these days.";
"6fa93";"They're gonna be in there
for a while, I think...";
"6facb";"Adol is stronger than us,
plain and simple. So we
just have to work out!";
"6fb1b";"They never seem to come to
any decisive conclusions.
It's a waste of time!";
"6fb6d";"Why do they even bother
having meetings?";
"6fb9d";"The blockade hasn't solved our
problems. If anything, it's only
made things worse!";
"6fbf7";"I hope they come up with
SOME kind of plan in that
meeting.";
"6fc39";"He brought up some motion that
needed a vote or something...
I dunno, I hate politics.";
"6fc97";"Have you heard? Apparently,
Lord Dalles is the reason the
meeting's taking so long.";
"6fcf1";"My money's on Mistress Zava.
All the time with her, it's
just yak, yak, yak...";
"6fd47";"Who do you think is making
this meeting drag on?";
"6fd7f";"Every time there's a meeting in the
conference room, it goes on FOREVER.
Demons can be really obstinate, y'know?";
"6fdf7";"There's no one in the conference
room at the moment. So why do you
want to go in there?";
"6fe55";"A very important meeting is
in progress right now.";
"6fe8f";"What business do you have in
there? ...I don't trust you.";
"6fecf";"There's a meeting in progress,
so keep your squeaking down!";
"6ff11";"What's on the agenda
for today?";
"6ff37";"It's usually Mistress Zava.
Good thing I'm not a betting
man, or I'd've lost this one!";
"6ff95";"Hah, seems Dalles is the one
responsible for this meeting
dragging on and on.";
"6ffe9";"If Lord Dalles were here, he'd
keep the discussion on track!";
"7002d";"Mistress Zava's probably
padding it out with gossip
and crazy theories.";
"7007b";"Looks like we're in for another
long, drawn-out meeting...";
"700bd";"And everybody's up in arms, now,
too, on account of that redhead.
If I ever got ahold of him...";
70123;"Mistress Zava is super-persistent.
When she decides to really argue a
point, there's no talking her down.";
70193;"Lord Dalles is the perfect balance for
her, as he absolutely can't stand idle
chatter. It's all business, with him.";
"7020d";"She doesn't listen to anything anyone
else has to say, and as soon as she
starts talking, she never stops!";
"7027f";"Mistress Zava's probably
dragging out the meeting.";
"702b9";"But I suppose I shouldn't doubt
my compatriots unless there's a
good reason. So greetings, brother!";
70323;"You don't look at all familiar.
In fact, I'd even say you look
kind of suspicious...";
"7037f";"You're...awfully cute. You know,
I hear Roos can do some amazing
things with their pouches...";
"703e3";"You know what Keith looks
like? 'Cause I sure don't!";
"7041f";"State your name!";
70437;"You're not Keith? ...You're Adol,
you say? Hmmm... I feel as if I've
heard that name somewhere before...";
"704a7";"Are you...Keith?";
"704bf";"...No, of course you're not. I just
thought maybe I could catch you off
guard if you were.";
70521;"Many of my comrades have been
killed recently. Watch your
back, or you could be next!";
"7057d";"Adol's been on some kind of
rampage lately. If I see him,
I'll make him regret it!";
"705d7";"Been a lot of us killed lately. Figured
I'd be dead by now, too. Say what anyone
will, that Adol guy can really cut!";
70653;"You're in the way. Move it.";
70675;"Stop wandering aimlessly like that. No
one's going to help you if you get lost.
...Mostly because we're all lost, too!";
"706f3";"Word is, Adol's gone into a murderous
rampage. It's WAY too dangerous to stay
here... I wanna go somewhere isolated!";
"7076f";"Quit wandering around like an idiot.
If you should happen to run into Adol,
you'll be one cute, dead little critter!";
"707eb";"What, are you lost? Wait your turn.
Someone will be with you in six to
eight weeks.";
70845;"I've heard that the madman Adol
has been spotted in this area.
I don't want to die yet!";
"708a3";"You just watch. I swear,
it'll be me!";
"708cf";"The one who finally takes Adol
out will be sure to get a big
promotion, I bet.";
70925;"But I'd rather spill blood
than have my blood spilled!";
70963;"I have no love for
meaningless battle.";
70991;"...Where I at?";
"709a7";"Having no sense of direction
is even worse than it sounds.";
"709e9";"Damn that Adol... I'll bet he's
hiding, because he's too scared
of me to fight!";
"70a3f";"Don't lose your head.
If you need to run, RUN!";
"70a75";"'Find Keith,' they tell me. But how
do I do that, when I don't even know
what Keith looks like?!";
"70add";"You go hunt down Keith, too!
This ain't break time!";
"70b17";"This hunt is a joke. The only way we
could really be sure we get him is to
kill every demon with green skin!";
"70b8b";"Ehh, I guess sometimes,
it's best not to ask.";
"70bbf";"Isn't Keith a demon?
So why are we hunting
him down...?";
"70bfd";"Shouldn't make a difference if just
one were to goof off...right? I mean,
no one could POSSIBLY notice...";
"70c6d";"There sure are a lot of
full-grown demons on this
hunt!";
"70cab";"But he managed to escape
through here.";
"70cd9";"I chased Keith down this way
a little while ago.";
"70d11";"The key to the Water Control Room is
missing. I wonder if Keith took it...";
"70d63";"What's that? You beat Adol?
And this is your proof?!";
"70da3";"What do you want?";
"70dbf";"#c2#Adol showed his own equipment
to the guards.";
"70df7";"I don't know what it's called. But
it's #c2#east#c# from the Shrine entrance.
Got that?";
"70e55";"It's on the third floor of that...
building...oh, what is it?...the one
Priest Mesa used to govern!";
"70ebf";"Do you know where Mistress
Zava's room is?";
"70ef1";"All right, nice work! Go
and report this at once!";
"70f29";"...Hmm. It does match
with the description
we were given...";
"70f6b";"Maybe now we'll finally have
some peace. Go on, you should
report this right away!";
"70fc5";"...";
"70fcf";"You're an awfully busy
little chap, aren't you?";
71005;"It's you again.";
"7101b";"All right, go on in.";
71037;"All right, go on in.";
71053;"All right, go on in.";
"7106f";"All right, go on in.";
"7108b";"You're an awfully busy
little chap, aren't you?";
"710c1";"It's you again.";
"710d7";"What was it, you ask? Beats me...
Something extremely important,
that's all I know.";
71131;"Lord #c2#Dalles#c# apparently recovered
something that brought the meeting
to a sudden close...";
71197;"The meeting's finally over.";
"711b9";"All right, go on in.";
"711d5";"You...should be in there already...
...Maybe I was just distracted! I
hope Lord Dalles doesn't find out...";
71247;"Wait... How come you need to get back
in, when I never saw you come out?!";
71297;"Ah, it's you again. You're an awfully
busy little chap, aren't you?";
"712e1";"All right, go on in.";
"712fd";"You're an awfully busy
little chap, aren't you?";
71333;"It's you again.";
71349;"I don't know what it's called. But
it's #c2#east#c# from the Shrine entrance.
Got that?";
"713a7";"It's on the third floor of that...
building...oh, what is it?...the one
Priest Mesa used to govern!";
71411;"Do you know where Mistress
Zava's room is?";
71443;"...";
"7144d";"What was it, you ask? Beats me...
Something extremely important,
that's all I know.";
"714a7";"Lord #c2#Dalles#c# apparently recovered
something that brought the meeting
to a sudden close...";
"7150d";"The meeting's finally over.";
"7152f";"All right, go on in.";
"7154b";"You...should be in there already...
...Maybe I was just distracted! I
hope Lord Dalles doesn't find out...";
"715bd";"Wait... How come you need to get back
in, when I never saw you come out?!";
"7160d";"Ah, it's you again. You're an awfully
busy little chap, aren't you?";
71657;"All right, go on in.";
71673;"You're an awfully busy
little chap, aren't you?";
"716a9";"Ah, it's you again.";
"716c3";"Maybe now we'll finally have
some peace. Go on, you should
report this right away!";
"7171d";"I hate all this fighting...";
"7173f";"My stomach feels like it's tying
itself in knots!";
71777;"So, what's new?";
"7178d";"I hate all this fighting...";
"717af";"My stomach feels like it's tying
itself in knots!";
"717e7";"So, what's new?";
"717fd";"I hate all this fighting...";
"7181f";"My stomach feels like it's tying
itself in knots!";
71857;"So, what's new?";
"7186d";"Is it just me, or has it gotten
a whole lot colder...?";
"718ab";"Brrrrr!";
"718b9";"Whoa! I've never seen a demon
like THIS one before!";
"718f3";"I was born and raised in the
Colony of Lava, after all!";
71931;"Where are you going? It's way
too cold for me to go that way!";
71975;"Now hold on, mister!";
71991;"Do you want me to catch cold?!";
"719b7";"Tarf is no longer following you!";
"719df";"We control the flow of time.";
"71a07";"Uh...";
"71a17";"...Mister Adol? Don't you think...#w10#
you're crowding me a little?";
"71a63";"#c2#A design is etched into the
door, resembling a hydra.
It seems to be locked.";
"71abf";"Need the elder's permission
to let you in, though.";
"71afd";"The abandoned mine is
right through here.";
"71b2d";"#R#you1are1ninja#R#";
"71b47";"Whoa!";
"71b53";"What the...?!";
"71b67";"I think I should run...";
"71b85";"Hee?!";
"71b91";"Go away!";
"71ba1";"Goddesses~!";
"71bb3";"I'll fight, too!";
"71bcb";"I've been hit...";
"71be3";"I'm sorry...";
"71bf7";"That's...all I...";
"71c0f";"I'll knock 'em dead!";
"71c2b";"I ain't afraid of no monsters!";
"71c51";"Hee hee!";
"71c61";"Mister, you're super-cool!";
"71c83";"Thank you. It means a lot to receive
a gift from someone. Standing guard
like this is a pretty thankless job.";
"71cf7";"Bat your eyes a little, though,
and maybe I can pretend...";
"71d39";"Of course, it'd be even better if it
were from a girl...but I'll take what
I can get!";
"71d95";"Thank you. It means a lot to receive
a gift from someone. Standing guard
like this is a pretty thankless job.";
"71e09";"Also probably shouldn't let down my
guard to rummage through my stuff.
Perhaps if you'd come back later?";
"71e79";"I'd like to repay you, but I don't
really have anything to give.";
"71ec1";"Thank you. It means a lot to receive
a gift from someone. Standing guard
like this is a pretty thankless job.";
"71f35";"I'll have to keep thinking. Sorry to
keep you in suspense, but I promise
you, it'll be worth it in the end!";
"71fa7";"...And I think you might be
a little young for that!";
"71fe3";"I've been trying to think of something
to give you in return, but all I can
offer you are Zalem's measurements...";
"7205b";"Thank you. It means a lot to receive
a gift from someone. Standing guard
like this is a pretty thankless job.";
"720cf";"I'll keep at it, though! Sooner
or later, she'll be needing a
new suit tailored. Heh heh heh...";
72135;"...And sadly, the good miss has been
on her guard around me lately, so my
attempts at measurement have all failed.";
"721af";"I've been wracking my brain for a good
gift to give you in return, but all I
can think about is Zalem's physique!";
72227;"Thank you. It means a lot to receive
a gift from someone. Standing guard
like this is a pretty thankless job.";
"7229b";"So what do you think?
Am I awesome, or what?";
"722cf";"Zalem's a cool 36-22-35. Pretty amazing,
no? She didn't make it easy to find that
out, either, let me tell you!";
72345;"And guess what? I did it!";
72365;"...You know, demons aren't the only
dangerous things in the world.";
"723af";"Adol Christins are pretty dangerous
as well. And no gift is going to
change my mind about that.";
72415;"I appreciate the gift, but I do
NOT appreciate the fireballs.
Keep that in mind, okay?";
72473;"Oh! Oh, Goddesses, no!";
72491;"...Thank you very much.
I greatly appreciate that
you thought of me.";
"724dd";"Thank you so much
for being so kind!";
72509;"Th-thank you...";
"7251f";"May the blessings of the Goddesses
be with you always!";
"7255d";"When thinking of all the hazards I
might encounter in my lifetime, never
did random fireballs cross my mind.";
"725d1";"Please try to be more careful
in the future, though, okay?";
72613;"But I suppose I'll accept this
as an apology, and forget it just
this one time.";
72669;"Please, do be more
careful next time!";
72695;"What in the name of the
Goddesses are you doing?!";
"726cd";"Oh, for me? Thank you! In return,
please allow me to offer you some
guidance on your journey.";
72731;"Still, it's not unreasonable to believe
that there may be some trace of those
powers left within our humble village...";
"727af";"Of course, in 700 years, the Priests'
bloodlines have likely become diluted,
and their powers lost.";
72819;"Indeed, if we were to research family
trees around here, some would surely
trace back to the Priests themselves.";
72891;"It's been 700 years since then, but
Ramia is still a seat of strong beliefs
in the Goddesses and the six magics.";
72909;"This village has a long history, dating
back to the time before Ys was lifted
into the sky.";
"7296b";"For me? Thank you muchly!
Please, allow me to give you
some information in return.";
"729c5";"I heard about it from their father,
but he passed away quite some time
ago. And so, too, have they...";
"72a31";"Supposedly, the siblings who lived
in the house next door were descended
from one of the six Priests of Ys.";
"72aa3";"Oh, is this for me?
Mighty kind of you!
Care for more info?";
"72ae5";"If true, that would mean the Goddesses
are probably the only ones who would
know how to exterminate them.";
"72b55";"Indeed, I feel that the demons we
see now and the demons that appeared
in Ys 700 years ago must be connected.";
"72bc9";"I'll likely never know the reason
for certain, but I have my own
theories regarding their Ys Origin.";
"72c35";"I've been thinking a lot about the
demons recently-- specifically, how
they came to be.";
"72c93";"Oh-ho, for me? You really are far too
kind! Let's see, what little tidbits
do I have for you today..?";
"72cff";"I think it's up to each of us to
consider questions like these, and
find our own answers.";
"72d5f";"And why do the demons exist, for that
matter? Is there a purpose? And if so,
does anyone know what it is?";
"72dcf";"All I really have to offer is a bit of
philosophical musing. Why are we born
into this world? Why do we exist?";
"72e45";"Ah, a gift? Thank you, thank you!
Allow me to give you some friendly
advice today, if you would.";
"72ead";"This applies to me as well. But I see
you're trying to make amends, so I'll
trust that you've gotten the message!";
"72f25";"It's basically common sense, but
when you set someone on fire, THEY
ARE NOT HAPPY ABOUT IT.";
"72f87";"Ah, a gift? Thank you, thank you!
Allow me to give you some friendly
advice today, if you would.";
"72fef";"One leaves a good impression with good
deeds. One rarely EVER leaves a good
impression, however, with FIREBALLS.";
73067;"Man down! MAN DOWN!";
73081;"...You're a good lad, giving a
gift to an old dotard like me.";
"730c5";"As thanks, you may have
unrestricted access to the
well in my basement.";
73113;"You're a very kind young lad,
to bring me a gift.";
"7314b";"...In exchange, how about I just
pass on all the life lessons I've
learned in my years? Let's see...";
"731b7";"If not for all the demons, I
could show you around Solomon
Shrine in return...";
"7320d";"You're a good lad, giving a gift
to an old dotard like me.";
"7324f";"Today, I'll tell you all about the
many ups and downs of my life...
One hundred tales of battle!";
"732b7";"You're a good lad, giving a gift
to an old dotard like me.";
"732f9";"Today, I shall regale you with one
hundred tales of my myriad love
affairs-- withholding no details!";
73365;"You're a good lad, giving a gift
to an old dotard like me.";
"733a7";"Today, I'll fill you in on my rise
to glory in life, leaving no detail
of the journey untold!";
"7340b";"...Shame on you for striking
an old man like me! It's hard
enough keeping cool around here!";
"7346d";"Nowadays, all you whippersnappers are
nothing but a bunch of hooligans, who
throw fireballs and mess up my lawn!";
"734e5";"...Though I suppose even
a weak apology is better
than none at all...";
73531;"You're as bad as the demons
in Solomon Shrine!";
73567;"My bones! My brittle bones!";
73589;"A present for me?
Oh, my! Aren't you
just precious!";
"735c3";"...Though if it's a discount you're
after, I'm afraid the answer is no.
Business is business, after all!";
73633;"Bring me more, and I'll give
you a little something of my
own in return!";
73683;"I certainly couldn't refuse
a gift from a handsome younger
man, now, could I?";
"736d7";"A present for me?
Oh, my! Aren't you
just precious!";
73711;"But, disappoint I shall!";
73731;"If that's what you had in mind...
well, then I'm sorry to disappoint.";
"7377d";"Still, no matter how many gifts
you give me, I have no intention
of offering you a discount.";
"737e1";"A gift, for me? Thank you.";
73803;"The will to give to others is even
more endearing than the gift itself.
So thank you again, young man!";
73871;"You're never too old to enjoy getting
presents...though I'm not all that old
to begin with, of course!";
"738df";"For me, again? Thank you.";
"738ff";"If you keep this up, your real
girlfriend is going to think
she's not special to you...";
"7395d";"Ha! That's it, isn't it? You're a real
player, Adol Christin! And you're not
doing yourself any favors, either.";
"739d3";"...Or do you just indiscriminately
give gifts to everyone you meet?";
"73a1d";"This is getting to be a bit of a
habit. Do you have a thing for
older women or something?";
"73a7d";"You're giving me a gift?
Thank you very much.";
"73ab1";"I made it myself. Doesn't it look
scrumptious? I'm well-known around
here for baking great pies.";
"73b19";"Here, why don't you take this?
It's a Cruberry Pie.";
"73b53";"Are you just using me for practice?
Heh, well, you're good! And I do
honestly appreciate all the gifts.";
"73bc1";"Ha! I gather by that look that
I'm right on the mark.";
"73bfd";"...Or, these gifts are being given
to me by proxy, and you actually
have someone ELSE in your thoughts.";
"73c6b";"I'm getting the impression that
either you prefer older women...";
"73cb3";"...Oh, wait, you haven't eaten the
pie I gave you before? You should eat
that one before I give you another!";
"73d27";"You're a handsome man, so you should
have no trouble sweeping that girl of
yours off her feet. Now go on, eat!";
"73d9d";"I don't need your pity!";
"73dbb";"A gift for me? ...Whatever.";
"73ddd";"But if you do it again, then I'm taking
all my best merchandise OFF the shelves
whenever you walk through that door!";
"73e59";"I was going to double all my prices for
you, as revenge for the BURNING you gave
me...but I guess we'll call it even.";
"73ed5";"You're giving me a gift?
#w30#...Waitwaitwait, hold up
just a second...";
"73f23";"RE-GIFTER!";
"73f35";"This was from me to you!
Re-gifting it back to me
is extremely rude!";
"73f81";"Ack! Are you trying
to say I'm fired?!";
"73faf";"For me? My, how kind!";
"73fcb";"For me? You really
shouldn't have!";
"73ff5";"You're giving this to me?
What a kind fellow you are!
Thank you very much!";
74047;"You know, I'm still pretty badly
burned from that fireball you
threw. You think this is a game?!";
"740af";"I don't mean to be so judgmental,
but that fire magic really hurts!";
"740f9";"Nothing else holds a candle
to the pain I feel right now!";
74139;"Oh, are you giving this to me?
Well then, let me give you
a word of advice in return.";
74195;"Makes you wonder, where the
heck did those demons actually
come from...?";
"741e5";"Some demons are actually smarter
than we are! So you'd do well not
to underestimate them.";
74245;"I used to think of the demons as nothing
more than dumb brutes...but that changed
after I was captured by them.";
"742bb";"Oh, are you giving this to me?
Well then, let me give you
a word of advice in return.";
74317;"Your survival will always depend
on knowing how best to apply your
strength in any given situation.";
74381;"Some demons are immune to physical
attacks, while others can shrug off
magic like it's nothing.";
"743e7";"Oh, are you giving this to me?
Well then, let me give you
a word of advice in return.";
74443;"I recommend carrying with you a means of
restoring your spent power since you may
be far from a village when it happens.";
"744c3";"He who uses it cannot STOP using it
until all his force of will has been
thoroughly used up. Or so they say.";
74537;"The magic of the Priest who governed
'Spirit'...holds a power not so much
sacred as it is...something else.";
"745a9";"Those fireballs really hurt,
you know!";
"745d7";"What the hell were you thinking?!";
"745ff";"...You know, burns never
really heal properly.";
74635;"And you think a little gift is
going to make it all better?!
...Well, it's a start, I guess.";
74699;"I'm still in AGONIZING PAIN
thanks to you.";
"746cb";"Yeeeeow! Some like it
hot, but I do NOT!";
"746fb";"I can have this? Thank you. May
the blessings of the Goddesses be
with you on your journey.";
"7475d";"Maybe it's just name association,
but I swear that demon's actually
kind of...nice!";
"747b7";"By the way, do you know that green demon
named Keith? There was once a boy here
in the village who had that same name...";
74837;"I can have this? Thank you. May
the blessings of the Goddesses be
with you on your journey.";
74899;"*sigh* It's like those peaceful
days were just...a wonderful dream.
They feel so far away now...";
74901;"Theirs was that house in the western
part of the village. If not for that
tragedy six months ago...";
"7496b";"So if you were curious to learn more
about that Keith fellow, he actually
lived here with his sister, Marle.";
"749df";"This is for me? My, you're so
very kind and thoughtful!";
"74a1d";"I believe that brother and sister-- you
know, Keith and Marle-- were descended
from one of the six Priests of Ys.";
"74a95";"I have no new information for you
today...not factual information,
anyway. But I have a theory!";
"74afb";"I sense that you are rich with
the blessings of the Goddesses.";
"74b41";"...Between getting captured by demons
and having my savior PELT ME WITH FIRE,
it's a wonder I'm still alive at all!";
"74bbb";"Thank you. I'll accept
this as your apology.";
"74bef";"I hope the Goddesses are as
willing to forgive you your
transgressions.";
"74c3d";"Yipes! Why would you DO that?!";
"74c63";"Hahaha. It's so wonderful of you
to give gifts to someone like me.";
"74cad";"And if you think I'm lying,
try giving me something else.
See what happens.";
"74cff";"Just so you know, though...even
when I receive gifts, I really
can't give anything in return.";
"74d63";"Hahaha. It's so wonderful of you
to give gifts to someone like me.";
"74dad";"Not me, though! Heh.";
"74dc9";"And just so you know...sometimes, when
you give gifts to people, they'll give
you things in return.";
"74e33";"Hahaha. It's so wonderful of you
to give gifts to someone like me.";
"74e7d";"Not me, though! Heh.";
"74e99";"And just so you know...sometimes, when
you give gifts to people, they'll give
you things in return.";
"74f03";"Hahaha. It's so wonderful of you
to give gifts to someone like me.";
"74f4d";"Not me, though! Heh.";
"74f69";"And just so you know...sometimes, when
you give gifts to people, they'll give
you things in return.";
"74fd3";"Hahaha. No ordinary man would come all
this way just to give me a gift. Is
there something I should know about you?";
"7504d";"I guess that DOES beg the question as
to how I know so much about gift-giving.
But I don't plan on telling you. Hahaha.";
"750cb";"Generally, it's a ratio of two people
per village. And all you can really do
is guess which ones. So...give freely!";
75145;"Remember, I said people SOMETIMES give
you things in return for gifts. The key
word there is sometimes. It's not often!";
"751c3";"I guess you're hoping I have some hidden
stash of treasure, or rare information.
But I really don't!";
"7522f";"(Owww. These burns really hurt.)
...#w10#Hmm? You're giving this to me?";
"7527d";"What's this? Suddenly, the pain of my
burns is beginning to fade. Yes, my
burns are literally healing themselves!";
"752f5";"Hahaha. It's wonderful of you
to bring me a gift.";
"7532d";"Hahaha. Try to be more careful
from now on, okay?";
75365;"Hahaha. That really hurt.";
75385;"Ah, thank you. Please let
me know if I can assist you
on your quest in any way.";
"753db";"Is that for me? I feel kind
of guilty accepting another
gift from you...";
"7542b";"If there's anything I can do to help,
don't hesitate to ask. I can lend you
anything, aside from money.";
75499;"Is that for me?";
"754af";"...Well, I can't offer much in the way
of money or wisdom. But anything else,
man, and I've got you covered!";
75523;"Thank you. I promised I'd help you in
my dream, and you keep on making that
promise easier and easier to keep.";
75599;"Is that for me?";
"755af";"...Well, any way other than money,
wisdom, or strength. I'm pretty well
lacking in those three fields.";
"7561d";"Thank you. I'll help out in any way I
possibly can, so feel free to ask away.";
75671;"Is that for me?";
75687;"So yeah...anything at all!
Just ask!";
"756b3";"I'm also not someone you'd want to ask
for love advice. Aside from that,
though, I'm your man!";
75719;"...Well, any way other than money,
wisdom, or strength. I'm pretty well
lacking in those three fields.";
75787;"Thank you. I'll help out in any way I
possibly can, so feel free to ask away.";
"757db";"Adol...";
"757e9";"Don't you have something to
say for yourself? Speak with
words, not with gifts!";
"7583f";"...In my mind, I'm still putting
out all the fires you caused.";
75885;"Please be careful using your
magic around here. Seriously.";
"758c7";"Fire! Fiiiiire!";
"758dd";"This is for me? Why, thank you!
As payment, how about I give you
some potentially useful information?";
75949;"...Oh, you actually want information?
Crap. I was expecting you to say no.
I don't actually have anything to say!";
"759c1";"This is for me? Why, thank you!
As payment, how about I give you
some potentially useful information?";
"75a2d";"Your gift-giving shall remain
unrequited, I'm afraid-- no
matter how generous you may be.";
"75a8d";"...Like before, though, I don't really
HAVE any useful information for you.
I'm boring like that!";
"75af5";"This is for me? Why, thank you!
As payment, how about I give you
some potentially useful information?";
"75b61";"Strange people tend to know
strange things. And I'm not
really all that strange!";
"75bb9";"...Come, now, did you really think I
actually had anything for you? You're
far too gullible!";
"75c1d";"Don't go thinking a present is
going to get you off the hook.";
"75c61";"What was with your little fireball
spree? Was it an 'absolute power
corrupts absolutely' thing?";
"75cc7";"I guess I'll accept this as an apology.
But don't expect a thank you.";
"75d13";"Owwie owwie owwie!
That smarts!";
"75d39";"Oh, thank you very much.";
"75d59";"I shall graciously accept!";
"75d7b";"My thanks to you once again.";
"75d9f";"I shall graaaaaaciously accept!";
"75dc5";"Oh, thank you, thank you, thank you!";
"75df1";"I shall graaaaaaaaaaaaaciously accept!";
"75e1f";"Thank you for your contribution to
the 'Cure Jill's Burns Fund.'";
"75e67";"...I take it this is your apology?";
"75e91";"Well, now, thank you.";
"75ead";"...I take it this is your apology?";
"75ed7";"Eeeek! Help! Spike!";
"75ef1";"Oh my, is this for me? Well,
then, let me return the favor
with some travel advice.";
"75f4b";"Hadat might be a better choice. He's
not quite up to par with Regg, but
he's a lot less touched in the head.";
"75fbf";"I don't know if he should be your first
choice for support, though. He's kind of
kooky or quiet, depending on his mood.";
"7603d";"Old man Regg is probably the smartest
person in the village. He knows all
manner of obscure and esoteric stuff.";
"760b3";"Oh, this is for me?
Why, thank you very much!";
"760e7";"And if that happens, I'll happily
introduce you to my daughter!";
"7612d";"If you remain this kind as you
mature, you'll grow up to be a
truly marvelous man.";
76187;"Oh, my... For me?
Thank you so much!";
"761b3";"At this rate, you'd make a fine
son-in-law when you get older...";
"761fb";"If you keep giving me gifts, I'll
run out of dialogue options!";
76241;"Oh, is that for me?";
"7625b";"Take your time. Play it slow,
and get to know her first.
You'll be much happier that way!";
"762bb";"You shouldn't rush in to a
relationship, you know.";
"762f5";"Could it be that you intend all these
gifts as dowry for my daughter?";
76341;"I hate lawless tramps who call
themselves swordsmen. And I CERTAINLY
wouldn't let them marry my daughter!";
"763b1";"Are you a traveler?";
"763cb";"It ain't proper 'round these parts,
though. So no more firey shooty, okay?";
"7641d";"I guess I can forgive you, what with all
your generosity. After all, maybe where
you're from, a fireball is like 'hello'!";
"7649d";"AIUEO!";
"764ab";"What? For me?!";
"764c1";"So I guess I'll just leave you with
this: If there's ever anything I can
do to help, please let me know.";
76531;"This cheers me up a little.
I don't have anything on hand
to give in return, though...";
"7658f";"Thank you kindly!
Lately, I've been
awfully depressed.";
"765cd";"Thank you very much.
Umm...";
"765ef";"I don't have anything to give you in
return, but I hope you'll come see me
again. I enjoy talking with you.";
76661;"Thank you very much.";
"7667d";"Don't know much else about it...
but if a priest owned it, does
that mean it's been blessed?";
"766e1";"Supposedly, my friend Maria's bracelet
that she always wears once belonged to
a priest of some sort. Weird, huh?";
76759;"This may not be the ideal way to say
thank you, but I do have some juicy
gossip you might find interesting.";
"767cb";"Umm... That really hurt, you
know. Your magic, I mean.";
76809;"Thank you. This should help
soothe the burns you inflicted
upon me.";
76853;"Aieeee?!";
76863;"That's for me?
How very kind!";
76887;"If you don't mind hearing me
prattle on, I'd be grateful
for your company anytime.";
"768e1";"That's for me? How very kind! If you
don't mind hearing me prattle on, I'd
be grateful for your company anytime.";
76959;"You should see if you can find it.
I'll bet you can!";
76995;"Supposedly, he hid a precious artifact
in a chamber there, but it's blocked by
a barrier that only his magic can break.";
"76a13";"Today's prattle: One of the six Priests
of Ys governed the power of 'Light.' He
lived in the west section of the Shrine.";
"76a93";"Hmm. All right.";
"76aa9";"I can see you're trying to make
amends, so I'll take it. Thanks!";
"76af1";"Hmm. All right.";
"76b07";"I'll try to forget about
the...unpleasantness...
earlier.";
"76b47";"What the...?!";
"76b5b";"Oh, hey, thanks. Don't have anything
to give you in return, but here's a
little word of advice for ya'.";
"76bc9";"...But you certainly don't HAVE to.
People will remember you fondly even
if you're totally selfish!";
"76c33";"It's all well and good to go around
giving gifts to everyone, if you have
the time and money to waste...";
"76ca3";"Most people will like you
just fine, even if you don't
give them a damned thing.";
"76cfb";"Oh, hey, thanks. Don't have anything
to give you in return, but here's a
little word of advice for ya'.";
"76d69";"...Though if you DO bring me a gift,
I'll happily accept it, of course!";
"76db7";"Not much else I can tell you, so you
know what? You shouldn't bring ME any
more gifts, either! There's no point!";
"76e2f";"...Are you taking the time to pick out
unique gifts for each person? Well...
Don't bother! Generic is just as good!";
"76ea9";"What the hell are you doing
blasting people with fireballs?!
It's not right!";
"76efd";"Hehh?";
"76f09";"I'll forgive you this time,
but DON'T do it again, okay?";
"76f49";"That is all.";
"76f5d";"FIREBALLS HURT.";
"76f73";"Oh, hey, thanks. Don't have anything
to give you in return, but here's a
little word of advice for ya'.";
"76fe1";"Oh, that's it. You're
going on 'the list'!";
77013;"This is for me, is it?
Oh, my. Whatever shall I do?";
"7704d";"I can sense that you're a
warm and sympathetic soul.";
77089;"This is for me, is it?
Really, whatever shall I do?";
"770c3";"I'm afraid I don't have anything
to give you in return. But thank
you very much!";
"7711b";"You're giving this to me?
My, you're such a faithful
little guy, like a doggie!";
77171;"I mean, do you actually think an older
lady like me would have anything worth
your while?";
"771d1";"You might want to give gifts to the
younger crowd, though. They're much more
likely to return the favor.";
77241;"I just never get tired of
receiving gifts from men,
no matter how often it happens!";
"7729b";"How can you be so mean as to
attack an innocent woman with
fireballs?!";
"772e9";"Well, I guess we can forget about
the little fireball incident.";
"7732f";"But all the pretty girls will
hate you if you keep that up,
you know!";
"7737b";"Kids these days...";
77395;"...";
"7739f";"...Thank you.";
"773b3";"That's very kind of you.";
"773d3";"You're really
nice, mister.";
"773f5";"...Hey!
...Go away.";
